id	quote
19920413	I've decided to believe in astrology and horoscopes. Really? You bet. It only makes sense that every facet of our daily lives should depend upon the position of celestial bodies hundreds of millions of miles away. Look here. Today I'll have "many key policies implemented". I get to have my way! Oh those mischievous planets. The newspaper couldn't print it if it weren't true!
19920414	My horoscope says, "Turnabout means circumstances in your favour. Assert views in a confident manner. Lunar cycle high, many of your key policies will be implemented." Isn't that great? Today I'm fated to get my way! The heavens decree it! So what are your "key policies"? First, obviously, is "Don't do homework." C'mon, let's go out and play! Here comes your Mom and it looks like she has a bone to pick with the moon. Ha! Watch me assert my views in a confident manner!
19920415	Your Mom didn't care much about the lunar sanction of your no-homework policy, did she? Hmph. Well, my horoscope said, "Many key policies will be implement." Not ALL of them. Besides, it says to expect a turnabout in my favor. Mom will relent next time for sure. What are your other key policies then? No baths, stay up late, don't go to school... THESE are the ones that will be implemented. Maybe the astrologer was looking through the wrong end of the telescope. C'mon moon, do your stuff!
19920416	I thought I told you to take your bath. Sorry, Mom. You have no say in this. You're in for a big surprise, buster. Circumstances are going to turn in my favor! That's what my horosscope says! All human affairs are determined by stars and planets, and today they say my key policies will be implemented. That means no bath and no bedtime! By golly, it's not good to thwart the intentions of the universe! Fate just isn't what it used to be.
19920417	I don't understand this! Not a single part of my horoscope came true! My policies weren't implemented and circumstances didn't turn in my favor! Just the opposite, in fact! What went wrong?! I thought this stuff was based on planets and stars! How could those be misread? What kind of science IS this?! I'm sure any scientist would give you a categorical answer. Maybe tomorrow's horoscope will run a correction and apology.
19920418	Did today's horoscope print a retraction of yesterday's prediction? No, there's just a new one for today. What's it say? Yours says, "Popularity zooms upward. New encounters pay big dividends." Hmm, that's good. Wait, it goes on. "Emphasize romance. Opposite sex finds you irresistible. Lucky day for love." OH NO! I bet I know what the big dividends are! Woo woo woo!
19920419	Whatcha doin'? Getting rich! Really? Yep. I'm writing a self-help book! There's a huge market for this stuff. First, you convince people there's something wrong with them. That's easy because advertising has already conditioned people to feel more insecure about their weight, looks, social status, sex appeal, and so on. Next, you convince them that the problem is not their fault and that they're victims of larger forces. That's easy, because it's what people believe anyway. Nobody wants to be responsible for his own situation. Finally, you convince them that with your expert advice and encouragement, they can conquer their problem and be happy! Ingenious. What problem will YOU help people solve? Their addiction to self-help books! My book is called "Shut Up And Stop Whining: How To Do Something With Your Life Besides Think About Yourself." You probably should wait for the advance before you buy anything. The trouble is... if my program works, I won't be able to write a sequel.
19920420	Don't make me go to school! Please don't make me! Help! Leggo! Ow! Stop! You don't understand! My horoscope says I'm irresistible to girls today! I'm too popular! I'm going to get big dividends! Augghhh! What if Susie kisses me?! I don't want romance! I hate Susie! Call me in sick! Help! Dear, I got him! Grab his feet while I pry his fingers loose! PUH-LEEZE!! I wonder what it would cost to rent a place in town.
19920421	Maybe today's horoscope won't come true. I don't WANT a lucky day for love! "Opposite sex finds you irresistible." Hee hee hee! I don't believe in astrology any more! It's all phony! Yeah, that's right! Much smoochies! Mm-mm! Yow wow! Stop it! Yesterday's predictions didn't come true, so I'm sure today's won't either! I'm not worried! When's the wedding?? Should I wear my spats?? In a minute, you'll be wearing a BODY CAST! TRY it, lover boy! We'll see how you kiss girls with a fat lip!
19920422	Take it back! I'm never getting married! Never! Love 'em and leave 'em, eh? You rake! That does it! I'm gonna knock you into next week! Wait! Wait! Susie's coming! What? She is? AUGH! She IS! I've got to discourage romance! You can't! Smoldering passion is your fate! Gosh, Calvin, the dirt covering your features is a big improvement. Oh no, it's true! I'm a love magnet!
19920423	Stay away, Susie! I don't want any big dividends, got it? Don't listen to Hobbes! What? The stars and the planets are doing this! I can't help it! My aura is uncontrollable! What? It's the bus! The bus is here! Whee! I'm safe! You can't do anything now! Ha ha! I'm off to school! Hoorayy! What? The way Calvin's brain is wired, you can almost hear the fuses blowing.
19920424	So Susie didn't kiss you today? Nope! In fact, I put a worm in her hair, she knocked me down and kicked me in the shins! That doesn't sound like zooming popularity. Nope! My horoscope was completely wrong again! The planets obviously have no influence on me! What a relief to know my life isn't controlled by outside forces! I'm the master of my own fate! ... to a point, of course. The paper should print MOM's daily predictions. THOSE sure come true.
19920425	I've been thinking about this astrology stuff. Everyone wants to know what the future holds, but you just have to wait till it happens. So really, the best preparation for the future is to take the present and ... WHOOP! AAUGHH! ... think about what you're doing? No, get yourself a good luck charm. Man, here comes ANOTHER bath!
19920426	HELP HELP ACK OFF MMF! UMF GAKK RRRGGH Grrrr YIPE! WAAAA! SCREEECH NNNG AAAAAAAAAAAA. Thanks for the helmet, Dad. Do they sell long-range offensive weapons? Looks like you've been building some character!
19920427	Hey Mom, can I get some plastic surgery? All the celebrities do it! Honey, celebrities need the fat sucked out of their brains, not their bottoms. What on earth do you want changed? You're fine the way you are! I want another eye put in my forehead.
19920428	I think we need a new policy in this house. And what's that? From now on, whenever you tell me things, I don't want to hear any reasons, explanations, subtlety or context. I just want ten-second sound bites, OK? So much for THAT policy.
19920429	For school, we're supposed to write a paragraph about what our Dads do. "Dad: the paragraph". Catchy title, huh? "What does my Dad do? Mostly, he gets on my nerves. The end." You may get a point for succinctness. Well, what else is there to say?!
19920430	Bad news, Dad. The character issue is killing you in the polls. WHAT character issue?! I've got GREAT character! I've got character up to here! That's what we hate. My only flaw is a preternatural intolerence of pesky kids.
19920501	Paul Gauguin asked, "Whence do we come? What are we? Where are we going?" Well, I don't know about anyone else, but I came from my room, I'm a kid with big plans, and I'm going outside! See ya later! Say, who the heck is Paul Gauguin anyway?
19920502	Look at THIS, Dad! I've got five dollars in here! I'm rich! I've been saving my change for weeks and weeks, and look how much I've got! Guess what I'm going to do with it! Open a savings account? I'll bet I know why you guys don't get invited to parties. Every time you make a deposit, you can think, "Oh boy, another two minutes at college."
19920503	I love summer! Three whole months with no responsibilities! There's nothing we have to do! They say idle hands are the devil's workshop. I resent that! We work darn hard at this.
19920504	My gum has lost its flavor. When that happens, I don't spit it out. I just add a new piece. After a few packs, it's like chewing a big, soggy sock! My jaws ache and I can't close my lips, so I wheeze through my open mouth and drool! An orifice is an amusing thing, all right. Ith funny how you neffa thee gwown-upth do thith.
